Date,Location,MinTemp,MaxTemp,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2008/10/13,Sydney,16.1,29.2,6,24,72,43,1021.4,1016.6,2,2,20.2,27.7,No,No
2008/10/14,Sydney,16.6,21,20,20,89,84,1021.7,1016,8,7,16.8,17.6,No,Yes
2008/10/15,Sydney,15.1,18.9,20,17,63,55,1022.4,1021.2,7,8,15.9,18.1,Yes,No
2008/10/16,Sydney,11.8,22.1,7,19,64,42,1025.5,1023.4,1,1,16.6,20.3,No,No
2008/10/17,Sydney,12.9,24.9,7,20,71,49,1024.2,1021,1,2,17.6,22.4,No,No
2008/10/18,Sydney,16.7,23.2,4,24,77,82,1025.4,1022,5,2,18.6,19.7,No,No
2008/10/19,Sydney,16.5,26.8,6,9,64,48,1022.3,1018.5,1,2,21.3,26.6,No,No
2008/10/20,Sydney,17.1,22.2,20,20,76,55,1022.3,1019.3,7,1,18.1,21.8,No,Yes
2008/10/21,Sydney,14.5,19.2,26,35,68,59,1020.9,1019.6,6,7,16.8,18.8,Yes,Yes
2008/10/22,Sydney,9.9,14.3,19,24,87,74,1022.1,1021.9,7,7,10.3,12.4,Yes,Yes
2008/10/23,Sydney,7.9,15.7,24,26,71,75,1023.2,1022.5,6,7,11.9,14.1,Yes,Yes
2008/10/24,Sydney,9,20.2,15,17,66,51,1023.2,1019,6,6,14.4,18.2,Yes,No
2008/10/25,Sydney,12.3,24,17,19,66,47,1018.3,1015.1,1,1,17.3,22.2,No,No
2008/10/26,Sydney,14.4,24.4,6,19,58,57,1016.8,1013.4,6,7,20.2,23.6,No,No
2008/10/27,Sydney,19.8,33.6,6,20,55,38,1015.2,1010.8,2,1,23.7,29.8,No,No
2008/10/28,Sydney,17.6,21.9,11,22,67,70,1020.8,1019.9,5,8,20.8,20.5,No,Yes
2008/10/29,Sydney,16.8,17.3,11,13,93,91,1024.3,1023.8,8,8,17.2,16.7,Yes,Yes
2008/10/30,Sydney,15.1,25.8,9,20,92,70,1022.6,1016.7,8,6,17,23.5,Yes,No
2008/10/31,Sydney,16.9,35,17,26,53,24,1010,1005.3,6,7,25.6,34.6,No,No
2008/11/1,Sydney,18,21.2,19,24,73,64,1021.9,1022.9,7,7,18.9,20.4,No,No
2008/11/2,Sydney,17.5,23.1,11,17,72,60,1024.9,1021,7,7,18.3,20,No,Yes
2008/11/3,Sydney,17.2,30.3,22,24,62,35,1009.7,1006,2,4,23.1,28.6,Yes,No
2008/11/4,Sydney,15.5,19,22,31,59,62,1015,1015.9,7,6,17.5,17.8,No,No
2008/11/5,Sydney,14.5,21,4,20,59,60,1015.5,1010.6,6,8,18.2,20.1,No,No
2008/11/6,Sydney,15.2,30.3,9,17,58,45,1009.6,1006.7,5,7,21,25,No,No
2008/11/7,Sydney,16,24.1,15,13,61,60,1014.5,1011.1,6,8,18.7,21.3,No,No
2008/11/8,Sydney,18.4,25.2,24,17,62,47,1001.8,1003.8,7,8,22.1,22.8,No,No
2008/11/9,Sydney,16.6,23,13,20,46,60,1017.2,1017.9,1,2,20.7,21.5,No,No
2008/11/10,Sydney,17.4,23.3,2,20,63,56,1023.5,1021.9,5,1,21.9,22.2,No,No
2008/11/11,Sydney,15.9,23.1,0,19,66,49,1023.9,1020.9,3,2,20.5,22.3,No,No
2008/11/12,Sydney,16.4,24.6,6,22,69,54,1020.1,1017.1,7,1,20.5,24,No,No
2008/11/13,Sydney,19,24.9,13,NA,61,65,1019.3,1016,3,3,23.4,24.2,No,No
2008/11/14,Sydney,19.2,27,13,22,65,57,1013.8,1010.6,5,5,24.3,26.1,No,Yes
2008/11/15,Sydney,18.5,23.1,17,19,92,73,1013.6,1012.1,8,7,18.6,21.5,Yes,Yes
2008/11/16,Sydney,17.2,22.4,20,28,75,64,1016.4,1016.7,7,7,19.1,19.4,Yes,No
2008/11/17,Sydney,15.5,20.9,4,15,60,50,1019.8,1017.5,7,7,18.8,20,No,No
2008/11/18,Sydney,16.2,23.4,22,24,60,60,1017,1013.7,7,8,20.6,21.6,No,Yes
2008/11/19,Sydney,17,22.1,9,20,91,78,1011.4,1008.2,8,8,18.4,20.9,Yes,Yes
2008/11/20,Sydney,17.3,27.6,15,13,70,59,1001.1,997.5,3,5,22,26.7,Yes,No
2008/11/21,Sydney,16.7,27.7,19,31,34,46,1001.2,996.4,1,3,22.1,23.7,No,No
2008/11/22,Sydney,17.9,20.6,31,NA,49,30,990.2,991.4,3,6,20.3,17.2,No,No
2008/11/23,Sydney,12.2,19.7,19,26,50,55,986.7,991,7,5,13.8,18.4,No,Yes
2008/11/24,Sydney,13.6,22.3,19,20,47,49,1003.5,1005.1,1,4,19.7,20.7,Yes,No
2008/11/25,Sydney,15.5,21.8,15,24,62,63,1015.6,1015.3,5,3,18.5,19.3,No,No
2008/11/26,Sydney,16.4,21.8,7,19,55,55,1016.6,1014.1,7,8,18.5,19.2,No,No
2008/11/27,Sydney,15.9,23.6,17,26,58,64,1012.7,1008.9,7,1,21.8,22.7,No,No
2008/11/28,Sydney,19.5,24.6,24,17,71,75,1005,1003.9,8,7,22.9,22.2,No,Yes
2008/11/29,Sydney,19.3,23.3,13,24,92,79,1002.2,1002,7,7,20.3,19.8,Yes,Yes
2008/11/30,Sydney,15,24.9,13,19,64,55,1009.9,1007.2,2,1,19.8,21.4,Yes,No
2008/12/1,Sydney,17.6,31.3,2,24,29,21,1009.1,1004.6,3,7,24.9,30.8,No,No
2008/12/2,Sydney,16.6,23.8,6,26,65,65,1011.1,1007.2,1,1,20.8,23.4,No,No
2008/12/3,Sydney,18.4,33.2,13,19,67,19,1007.7,1005.6,7,5,22.5,32.3,No,No
2008/12/4,Sydney,18.4,21.8,20,22,59,57,1020.2,1018.5,8,6,19.6,21.5,No,No
2008/12/5,Sydney,19.3,27,15,24,78,70,1015,1008.6,8,5,20.9,24.1,No,No
2008/12/6,Sydney,20.8,34.8,13,20,57,56,1006.9,1004.1,7,6,27,28.8,No,No
2008/12/7,Sydney,20,26.1,11,20,81,78,1007.9,1008.4,8,7,21.1,21.7,No,Yes
2008/12/8,Sydney,18.2,22.3,19,31,74,72,1014.3,1010.9,7,6,20.3,21.9,Yes,Yes
2008/12/9,Sydney,17.4,25.9,7,17,81,60,1011.2,1006.3,3,6,19.5,24.9,Yes,No
2008/12/10,Sydney,19.5,23.4,35,30,71,66,1007.1,1009.6,3,8,21.9,21.7,No,Yes
2008/12/11,Sydney,17.2,19.9,15,26,90,58,1013.8,1015,8,8,17.5,19.7,Yes,Yes
2008/12/12,Sydney,17.4,24.5,13,30,85,92,1015.8,1009.9,8,8,17.6,18.4,Yes,Yes
2008/12/13,Sydney,17,32.9,24,37,82,25,995,990.3,6,4,24.5,32.5,Yes,No
2008/12/14,Sydney,19.2,25.4,33,44,42,32,996.5,997.4,1,5,21.5,23.9,No,No
2008/12/15,Sydney,16.7,23.8,24,20,39,43,1006.8,1007.9,5,1,20.9,22.8,No,No
2008/12/16,Sydney,15,24.1,13,20,58,48,1013.1,1010.1,1,1,21,23.4,No,No
2008/12/17,Sydney,17.7,26,6,17,68,73,1011.9,1008,1,6,22.3,23.1,No,No
2008/12/18,Sydney,19.3,27.4,13,17,65,68,1005,1001.2,2,6,23.1,24,No,No
2008/12/19,Sydney,17.3,26.4,7,30,67,58,1005.9,1007.8,2,6,21.6,21.2,No,No
2008/12/20,Sydney,15.7,20.4,26,15,57,69,1019.2,1019.3,5,7,18.4,18.2,No,No
2008/12/21,Sydney,14.3,22.1,2,20,60,50,1022,1019.9,4,1,19.6,21.4,No,No
2008/12/22,Sydney,15.9,24.1,22,26,56,57,1018.8,1014.8,1,1,22.1,22.9,No,No
2008/12/23,Sydney,19,26.9,11,9,60,56,1009.3,1008.4,6,7,23.8,26,No,No
2008/12/24,Sydney,18.7,20.7,17,6,77,78,1013.3,1012.6,8,8,19.6,19.7,No,No
2008/12/25,Sydney,16.4,23.3,7,19,73,60,1014.5,1013.5,7,3,20.7,22.8,No,No
2008/12/26,Sydney,19.1,26,4,22,75,71,1013.9,1010.7,7,1,23.1,25.4,No,No
2008/12/27,Sydney,20.5,27.2,9,13,79,70,1009,1005,7,8,24.5,26.2,No,Yes
2008/12/28,Sydney,19.7,28.3,4,20,72,63,1006.6,1003.2,1,5,23.4,26.5,Yes,No
2008/12/29,Sydney,20.7,24.9,28,15,72,68,1004.8,1003.7,2,6,22.6,22.4,No,Yes
2008/12/30,Sydney,18.2,27.6,9,26,81,72,1004.3,999.3,6,5,20.9,23.8,Yes,No
2008/12/31,Sydney,19.2,31.5,19,20,37,42,1002.7,1002.4,0,0,24.7,25.3,No,No
2009/1/1,Sydney,18.4,34.7,11,17,73,22,1005.5,1000.7,4,6,22,34.3,No,No
2009/1/2,Sydney,18.8,22.7,11,33,62,57,1012.8,1013.8,6,7,20.1,20.8,No,No
2009/1/3,Sydney,17,23,13,15,58,49,1021.6,1019.4,8,8,18.8,21.4,No,No
2009/1/4,Sydney,18.7,24.6,13,31,59,58,1018.6,1015.2,2,1,23,24.1,No,No
2009/1/5,Sydney,19.5,27.9,6,13,66,60,1013.2,1008.9,4,4,23.4,26.2,No,No
2009/1/6,Sydney,20.2,28.3,11,20,77,64,1011.6,1008,0,0,23.1,25.8,No,No
2009/1/7,Sydney,20.7,33.1,6,15,72,67,1009.9,1005.1,1,7,23.7,26.1,No,No
2009/1/8,Sydney,20.4,22.4,24,31,78,72,1012.4,1013.4,8,8,21.2,20.1,No,No
2009/1/9,Sydney,17.2,22.6,22,19,54,47,1020.2,1018.8,7,6,19.2,21.2,No,No
2009/1/10,Sydney,18.3,23.4,17,20,54,53,1017.1,1013.9,7,6,19.7,22.5,No,No
2009/1/11,Sydney,17.4,24.6,19,31,58,57,1013.8,1011.5,3,1,23.4,23.9,No,Yes
2009/1/12,Sydney,18.7,26.8,7,15,71,61,1015.4,1016.4,1,6,23.2,25.6,Yes,No
2009/1/13,Sydney,19.6,26.2,7,26,74,56,1019.5,1016.5,6,0,23.5,25.4,No,No
2009/1/14,Sydney,20.8,29.7,7,24,67,49,1014.6,1011.2,0,1,25.5,29.1,No,No
2009/1/15,Sydney,23,33.4,7,19,61,39,1009.1,1006,NA,6,28.6,33.1,No,Yes
2009/1/16,Sydney,18.8,25,4,24,69,61,1012.7,1008.8,2,0,21.4,24,Yes,No
2009/1/17,Sydney,17.7,22.6,26,28,52,48,1020.5,1020.5,6,3,19,21.6,No,No
2009/1/18,Sydney,14.8,23.3,11,22,62,46,1021.9,1020,1,3,19.5,22.9,No,No
2009/1/19,Sydney,16.4,25.1,15,26,55,57,1019.3,1015,1,5,22.5,23.8,No,No
2009/1/20,Sydney,20.1,28.7,9,22,61,54,1013.7,1010.6,0,1,24.7,27,No,Yes
2009/1/21,Sydney,21.3,31.1,11,22,66,55,1011.9,1008.1,3,5,25.7,29.2,Yes,No
2009/1/22,Sydney,23.4,33.6,15,26,52,45,1008.9,1005.5,5,5,27.8,32.7,No,No
2009/1/23,Sydney,25,31.7,9,19,59,58,1009.2,1007.6,1,2,29.5,29.1,No,No
2009/1/24,Sydney,24.8,40.9,11,26,55,20,1004.8,1002.8,6,2,31.5,40.1,No,No
2009/1/25,Sydney,20.5,25.9,15,17,57,51,1019.5,1018.3,7,5,21.9,24.7,No,No
2009/1/26,Sydney,20.8,26.8,9,15,80,72,1019.3,1019.1,8,7,21.9,25.3,No,Yes
2009/1/27,Sydney,20.2,23.9,9,7,95,93,1021.1,1019.9,8,8,20.8,22.4,Yes,Yes
2009/1/28,Sydney,19.9,27.1,4,22,78,60,1018.5,1016,6,1,23.7,26.6,Yes,No
2009/1/29,Sydney,21.2,28.3,4,26,73,67,1018.6,1016.5,1,1,25.2,27.5,No,No
2009/1/30,Sydney,21.1,28.2,4,24,72,59,1018.7,1015.8,1,0,24.6,27.5,No,No
2009/1/31,Sydney,21.8,29.1,7,19,76,54,1017.5,1014.2,2,3,25,29,No,No
2009/2/1,Sydney,21.2,28.1,13,17,71,66,1016.1,1016.2,1,5,24.9,26.9,No,No
2009/2/2,Sydney,22.9,28.3,4,24,79,63,1016.3,1012.2,6,2,24.8,27.1,No,No
2009/2/3,Sydney,21.8,28,0,19,63,60,1010.8,1010,7,4,25.4,27.9,No,No
2009/2/4,Sydney,21.6,27.3,6,17,84,71,1011.6,1009.4,7,5,23.2,26.2,No,No
2009/2/5,Sydney,22.2,29.2,6,22,73,58,1009.1,1005.9,1,1,26,28.9,No,No
2009/2/6,Sydney,21.9,29.5,6,11,75,64,1010.9,1008.4,3,1,25.5,27.4,No,No
2009/2/7,Sydney,21.8,33.5,9,31,68,34,1013.3,1010.6,0,1,25.6,32.2,No,No
2009/2/8,Sydney,21.4,28.6,9,17,69,53,1010.8,1007.5,0,1,24.2,28.1,No,No
2009/2/9,Sydney,20.9,22.5,20,17,84,81,1011.9,1011.7,8,8,21.2,20.6,No,Yes
2009/2/10,Sydney,17.9,19.4,6,19,94,89,1011.9,1010.1,8,8,18.2,18.7,Yes,Yes
2009/2/11,Sydney,16.7,23,26,20,77,61,1011.1,1011.2,7,7,17.7,23,Yes,No
2009/2/12,Sydney,17.5,22,19,31,76,56,1017.5,1018.7,7,8,18.9,21.4,No,Yes
2009/2/13,Sydney,16.4,20.4,24,24,86,90,1025.4,1025,8,8,18,17.9,Yes,Yes
2009/2/14,Sydney,17,21.2,30,19,66,67,1022.9,1019.2,8,8,19.1,20.4,Yes,Yes
2009/2/15,Sydney,16.5,23.3,19,22,88,66,1014.7,1013.9,8,8,19.4,23.1,Yes,Yes
2009/2/16,Sydney,18.6,25,19,24,82,62,1017.6,1017.8,7,7,20.3,22.6,Yes,Yes
2009/2/17,Sydney,19.4,22.9,9,17,70,71,1017,1015.4,8,8,20.8,22,Yes,Yes
2009/2/18,Sydney,19.4,26.6,19,15,93,62,1010.2,1008.1,8,6,20.2,25.7,Yes,Yes
2009/2/19,Sydney,18.9,28.4,19,20,74,60,1008,1005,2,5,23.1,27.5,Yes,No
2009/2/20,Sydney,20.3,26.1,2,19,78,68,1011.6,1010.2,5,3,22.4,25.1,No,No
2009/2/21,Sydney,21.9,24.4,0,11,85,68,1013.3,1013.2,8,8,22.5,23.6,No,Yes
2009/2/22,Sydney,20.3,24.9,13,13,70,59,1018.5,1017.6,7,4,21.7,24.4,Yes,No
2009/2/23,Sydney,19.6,27,0,15,78,63,1016.9,1013,7,5,22.6,26.5,No,No
2009/2/24,Sydney,19.9,30.5,11,15,82,57,1014.1,1013.2,0,1,23,28.2,No,No
2009/2/25,Sydney,21.1,26.4,4,20,83,63,1016.7,1014.6,7,5,22,26.1,No,No
2009/2/26,Sydney,19.6,24.6,11,20,74,58,1020.4,1018.7,8,5,20.7,23.6,No,No
2009/2/27,Sydney,17.5,23.5,13,11,78,50,1018.2,1015.9,7,4,18.9,23.2,No,No
2009/2/28,Sydney,17.5,25.4,7,20,70,61,1009.5,1006.9,7,4,20.7,24.1,No,No
2009/3/1,Sydney,20.5,25.7,9,19,70,60,1010.7,1010.8,8,6,23.1,24.8,No,No
2009/3/2,Sydney,21.8,25.5,0,17,71,60,1016.6,1015.2,7,5,22.8,25.1,No,No
2009/3/3,Sydney,20.8,26.9,19,20,61,55,1018,1015.2,7,7,24.1,25.6,No,No
2009/3/4,Sydney,22.5,25.1,4,13,73,49,1008,1008.5,7,7,24.2,22.9,No,No
2009/3/5,Sydney,16.8,24.6,30,20,39,37,1009.5,1008.6,1,1,19.3,24.2,No,No
2009/3/6,Sydney,14.4,23.6,15,19,67,48,1013.4,1011.4,1,1,17.8,22.5,No,No
2009/3/7,Sydney,17.7,26.3,11,19,77,58,1014.2,1011.8,3,1,20.5,25.8,No,No
2009/3/8,Sydney,20.2,25.3,11,19,80,77,1017.8,1018.7,5,7,22.2,22,No,Yes
2009/3/9,Sydney,18.2,24.5,6,13,94,69,1022.2,1020.4,7,7,19.1,23.6,Yes,No
2009/3/10,Sydney,19.1,24.5,17,20,66,53,1022,1021.3,6,5,22.8,24.3,No,No
2009/3/11,Sydney,20.2,23.4,17,24,59,70,1023.8,1022.7,3,7,23.3,22.3,No,Yes
2009/3/12,Sydney,18.2,25.3,4,22,87,57,1022.9,1020.4,2,2,20.3,24.7,Yes,No
2009/3/13,Sydney,19.6,25.5,7,2,85,76,1018.6,1016.2,7,7,21.1,23.9,No,No
2009/3/14,Sydney,19.9,27.2,2,20,82,64,1014.7,1010.1,3,6,22.3,26.8,No,Yes
2009/3/15,Sydney,19.2,27.4,6,15,81,61,1010.7,1007.8,2,3,21.7,25,Yes,No
2009/3/16,Sydney,16.1,26.8,17,22,42,29,1011.7,1008.2,1,0,18.7,26.7,No,No
2009/3/17,Sydney,15.9,25.7,20,19,47,48,1013.4,1012.5,1,1,18.8,23.9,No,No
2009/3/18,Sydney,17.1,24.5,11,17,72,52,1019,1016.1,1,1,20.1,24.3,No,No
2009/3/19,Sydney,17.5,27.7,13,13,76,67,1016.7,1013.7,2,7,20.6,24.9,No,No
2009/3/20,Sydney,19.9,26.1,0,17,80,69,1017.4,1016.6,2,1,23.5,25.3,No,No
2009/3/21,Sydney,19.6,25.3,6,17,83,58,1018.9,1017.2,4,2,22.1,24.9,No,No
2009/3/22,Sydney,17.6,26.7,11,19,82,58,1017.9,1015.1,1,5,20.4,25,No,No
2009/3/23,Sydney,19.5,25.7,7,17,66,61,1017.1,1015.1,5,4,23.1,25.6,No,No
2009/3/24,Sydney,20.5,26.1,6,19,67,59,1017.9,1016.3,1,3,23.6,25.9,No,No
2009/3/25,Sydney,20.8,26,4,17,69,60,1019.7,1017.5,4,4,23,25.2,No,Yes
2009/3/26,Sydney,20.5,26.6,2,17,72,56,1019.4,1016.7,4,6,23.8,25.7,Yes,No
2009/3/27,Sydney,20.6,23.5,17,26,69,59,1023.9,1023.7,7,6,22,22.5,No,No
2009/3/28,Sydney,16.4,23.5,9,17,85,49,1025.4,1023.2,3,1,17.9,23,No,No
2009/3/29,Sydney,16.1,24.4,9,19,77,66,1023.6,1021.7,5,5,18.9,23,No,No
2009/3/30,Sydney,18.6,26.2,7,22,66,65,1024.1,1022.3,2,6,22.9,24.7,No,Yes
2009/3/31,Sydney,19.8,22.5,20,26,86,89,1021.8,1020.4,8,8,21.1,19.9,Yes,Yes
2009/4/1,Sydney,18.4,24.7,28,30,93,73,1021.1,1021,8,7,20.5,23.9,Yes,Yes
2009/4/2,Sydney,19.6,24.7,22,17,87,79,1023.3,1021.8,8,7,21.9,23.8,Yes,Yes
2009/4/3,Sydney,20.1,25.1,0,24,92,73,1021.1,1016.9,6,5,21.4,24.4,Yes,Yes
2009/4/4,Sydney,18.3,20.8,24,28,84,58,1017.7,1019.2,7,8,18.4,20.1,Yes,No
2009/4/5,Sydney,17.1,22.8,9,20,72,67,1020.1,1014.4,7,5,19.1,21.5,No,No
2009/4/6,Sydney,17,21.1,30,26,69,59,1020.5,1019.6,7,3,19.5,19.4,No,No
2009/4/7,Sydney,16.3,21.3,11,24,67,55,1025.6,1024.4,7,3,18.8,20.1,No,No
2009/4/8,Sydney,12.8,22.4,11,22,66,59,1026.9,1024.9,2,4,18.7,21.3,No,No
2009/4/9,Sydney,15.1,23.2,9,19,72,58,1025.5,1022.3,1,3,19.6,21.8,No,No
2009/4/10,Sydney,14.7,22.7,15,9,81,65,1023.6,1021,5,4,18.4,22.4,No,No
2009/4/11,Sydney,17.4,23.8,0,9,80,69,1025.4,1023,7,7,19.8,23,No,No
2009/4/12,Sydney,18.9,26.1,11,13,89,72,1023.3,1020.5,7,7,20.4,23.4,No,No
2009/4/13,Sydney,20.4,22.6,15,7,79,84,1022.5,1019.3,8,8,21.6,20.9,No,Yes
2009/4/14,Sydney,17.6,26.9,19,20,89,70,1015.1,1011.2,6,5,19.2,23.1,Yes,No
2009/4/15,Sydney,16.1,29.3,11,20,70,25,1011.1,1006.9,0,1,20.5,29,No,No
2009/4/16,Sydney,14.9,24.1,15,15,43,38,1015.2,1011.7,0,1,17.4,22.6,No,No
2009/4/17,Sydney,13.5,24.1,13,19,56,51,1016.3,1015.9,0,1,18.4,22.5,No,No
2009/4/18,Sydney,14.2,22.8,11,28,66,56,1020,1018.1,1,5,18.3,20.9,No,Yes
2009/4/19,Sydney,15.8,22.5,20,17,91,62,1019.9,1017.9,7,6,16.1,21.7,Yes,Yes
2009/4/20,Sydney,15.9,21.4,26,24,60,59,1020.7,1018.9,7,7,19.5,19.7,Yes,No
2009/4/21,Sydney,16.4,22.1,33,15,59,64,1022.8,1021.3,5,7,20.5,20.1,No,Yes
2009/4/22,Sydney,16,22.7,9,17,85,65,1024.3,1022.5,7,7,17.2,20.1,Yes,Yes
2009/4/23,Sydney,14.7,21.6,15,7,87,60,1021.8,1018.2,3,5,16.9,20,Yes,No
2009/4/24,Sydney,13.1,24.7,9,11,75,63,1012.7,1006.6,6,7,17.4,22.6,No,No
2009/4/25,Sydney,16.3,23.9,11,22,52,40,1004.4,1002.4,1,3,19.3,22.2,No,No
2009/4/26,Sydney,16.7,20.2,20,28,47,29,1003.1,1003.1,2,2,17.7,19.5,No,No
2009/4/27,Sydney,11.2,18.7,28,24,43,26,1013,1012.7,1,2,14.1,17.9,No,No
2009/4/28,Sydney,11.8,21.9,19,26,54,30,1015.5,1014.9,1,2,16.1,20.5,No,No
2009/4/29,Sydney,10.2,17.6,20,22,59,63,1022.3,1019.5,7,7,12.6,16.6,No,Yes
2009/4/30,Sydney,11,17.4,17,4,92,88,1020.5,1020.4,7,7,12.8,14.1,Yes,Yes
2009/5/1,Sydney,10.2,22.5,17,11,76,53,1024.6,1020.9,3,5,13,20.7,Yes,No
2009/5/2,Sydney,10.9,22,22,22,61,56,1025.1,1022.7,1,2,14,20.8,No,Yes
2009/5/3,Sydney,11.4,20.5,7,6,85,61,1027.8,1025.5,4,2,12.8,20.4,Yes,No
2009/5/4,Sydney,12.1,23.3,19,15,84,53,1028.5,1025.5,1,1,14.5,21.6,No,Yes
2009/5/5,Sydney,14,21,13,19,86,61,1030.7,1028.3,7,5,14.7,20.5,Yes,No
2009/5/6,Sydney,12.9,22.9,11,17,92,61,1028.3,1023.7,2,1,14.1,20.7,No,No
2009/5/7,Sydney,12,22.7,20,17,67,44,1024.3,1021.7,1,1,15,21.6,No,No
2009/5/8,Sydney,12.3,20.9,20,24,71,61,1027.5,1025,1,2,14.9,19.6,No,No
2009/5/9,Sydney,11.1,22.8,19,9,74,46,1024.2,1020.4,1,1,13.4,21,No,No
2009/5/10,Sydney,13,20.1,11,17,86,46,1024.6,1023.6,7,5,13.9,19.6,No,Yes
2009/5/11,Sydney,11.8,18.9,15,2,74,55,1025.2,1022.4,6,5,14.3,17.4,Yes,No
2009/5/12,Sydney,9.6,20.1,19,11,78,51,1021.6,1018.1,1,6,12,18.5,No,No
2009/5/13,Sydney,10.4,21.3,22,11,80,39,1016.8,1012.8,1,1,12.4,20.9,No,No
2009/5/14,Sydney,11.1,21.5,17,35,50,31,1012.6,1010.6,1,1,15.2,20.5,No,No
2009/5/15,Sydney,12.4,21.7,15,30,58,34,1012.8,1009.7,1,2,14.2,21.4,No,No
2009/5/16,Sydney,14.2,21.7,24,30,49,38,1008.2,1008.1,7,7,18.7,21.7,No,No
2009/5/17,Sydney,11.4,20.7,15,15,64,40,1018.7,1017.7,1,1,13,19.6,No,No
2009/5/18,Sydney,10.5,20.9,19,17,74,52,1025.7,1023.3,3,5,13.2,19.7,No,Yes
2009/5/19,Sydney,13,21.4,15,20,91,53,1024.5,1021.4,6,6,14.5,20,Yes,Yes
2009/5/20,Sydney,14.5,21.2,33,31,68,62,1022.1,1020.1,7,7,19.2,20.4,Yes,Yes
2009/5/21,Sydney,14.8,19.7,NA,NA,53,62,1023.9,1022,7,7,19.2,18.7,Yes,Yes
2009/5/22,Sydney,15.6,19.6,NA,NA,59,85,1023.6,1020.8,8,8,19.1,17.5,Yes,Yes
2009/5/23,Sydney,15.4,20.8,NA,NA,66,80,1023.6,1023.3,5,8,19.6,18.1,Yes,Yes
2009/5/24,Sydney,17.4,21.3,NA,NA,52,48,1026.8,1025.4,5,5,19.7,20.7,Yes,No
2009/5/25,Sydney,13.6,20.3,NA,NA,82,61,1025.8,1023.2,7,7,15.4,19.4,No,No
2009/5/26,Sydney,12.8,23.4,NA,11,89,57,1022.3,1018.9,1,1,13.9,21.6,No,No
2009/5/27,Sydney,13.9,16.9,15,6,88,86,1020.4,1018.4,7,8,15.3,16.3,No,Yes
2009/5/28,Sydney,12,19.2,17,22,92,72,1021.4,1020.2,3,5,13.5,17.1,Yes,No
2009/5/29,Sydney,11.4,17.5,20,26,65,65,1023.3,1022.3,3,7,12.4,16.6,No,Yes
2009/5/30,Sydney,9.9,16.5,19,13,82,78,1028.2,1027.1,8,6,11.7,15.9,Yes,Yes
2009/5/31,Sydney,11.6,18.8,24,24,86,67,1033.3,1031.9,6,7,14.5,16.8,Yes,No
2009/6/1,Sydney,13.1,16.8,17,2,83,67,1032.9,1030.4,7,8,13.3,16.1,No,No
2009/6/2,Sydney,12.5,19.1,13,15,91,68,1030.1,1027.1,7,7,13.7,18.5,No,Yes
2009/6/3,Sydney,13.7,18.5,6,19,89,87,1025.9,1022.3,8,7,16,17.6,Yes,Yes
2009/6/4,Sydney,13.1,17,15,2,97,86,1020.7,1016.8,7,7,13.4,16.8,Yes,No
2009/6/5,Sydney,13.1,18.5,17,15,93,55,1014.7,1012.4,4,6,14.5,18.4,No,No
2009/6/6,Sydney,9.3,19,17,7,71,45,1014.1,1010.1,1,1,11.6,18.7,No,No
2009/6/7,Sydney,10.7,19.8,13,19,80,42,1008.2,1004.8,6,3,12.6,18.7,No,No
2009/6/8,Sydney,11.4,19.2,13,22,63,34,1009.8,1007.3,2,2,13.8,18.6,No,No
2009/6/9,Sydney,10,16.2,17,22,62,44,1011.5,1008.3,3,7,11.7,15,No,No
2009/6/10,Sydney,9.7,14.2,35,31,37,32,1012.2,1012.5,1,1,10.5,13.6,No,No
2009/6/11,Sydney,6.1,15.8,26,22,48,28,1020.9,1018.2,1,1,7.9,15.4,No,No
2009/6/12,Sydney,6.2,17.1,22,4,67,41,1024.3,1020.2,1,7,8.2,17.1,No,No
2009/6/13,Sydney,7.8,18.5,9,7,70,40,1017.7,1014,7,7,9.4,16.8,No,No
2009/6/14,Sydney,9.4,15.6,6,2,74,61,1014.5,1011.9,7,7,11,14.4,No,Yes
2009/6/15,Sydney,8.2,19.8,15,7,79,40,1013.1,1010.6,1,3,10.2,18.4,Yes,No
2009/6/16,Sydney,9.2,16.3,17,19,81,88,1017.9,1020.1,6,7,13.1,13.6,No,Yes
2009/6/17,Sydney,10.5,15.6,19,6,92,87,1027.6,1026.5,7,6,11.2,14.2,Yes,Yes
2009/6/18,Sydney,10.1,15.4,11,9,95,85,1030,1028.1,7,7,10.7,14.2,Yes,Yes
2009/6/19,Sydney,9.2,18,11,19,95,46,1030.2,1028,6,5,10.9,17.8,Yes,No
2009/6/20,Sydney,10.9,16,15,11,95,87,1028,1024.6,6,8,11.7,15.5,No,Yes
2009/6/21,Sydney,11.7,19.1,4,11,93,82,1023.9,1020.7,7,7,14.1,17.8,Yes,Yes
2009/6/22,Sydney,14.1,21,9,4,96,59,1020.3,1017.7,7,2,15.1,20.6,Yes,No
2009/6/23,Sydney,10.1,19.6,13,11,91,58,1019.9,1016.7,1,1,11.2,18.8,No,No
2009/6/24,Sydney,9.1,18.9,7,7,86,49,1015.2,1010.7,7,1,10.7,18.6,No,No
2009/6/25,Sydney,8.7,16.9,13,13,69,50,1014.6,1012.2,6,7,11.9,15.8,No,No
